28.6576 28.8999 1
29.9885 28.1822 1
28.6736 26.1153 1
28.2797 24.6982 1
28.3552 24.5844 1
29.1168 23.4402 1
30.1949 21.5924 1
26.3414 29.4786 1
22.5294 33.4943 1
26.3900 21.0549 1
26.7522 21.9044 1
32.2170 28.1290 1
25.0839 33.5722 1
25.4397 31.8446 1
26.1758 18.9807 1
27.7156 20.1767 1
24.4160 21.1307 1
29.1375 23.3473 1
22.7249 20.2272 1
29.8504 25.2438 1
29.4394 23.0879 1
24.9418 30.0545 1
24.8793 28.7047 1
26.3288 22.6934 1
27.6522 29.0141 1
28.1682 32.5895 1
25.6784 18.0898 1
33.2890 23.6447 1
26.5340 21.2027 1
27.0943 30.7948 1
28.0901 31.7196 1
30.2274 27.9023 1
27.9794 30.0221 1
31.3157 21.0906 1
33.1418 24.9031 1
24.1522 20.5701 1
26.2221 32.1246 1
21.6412 26.4320 1
30.4304 25.5969 1
28.3658 22.6519 1
30.5058 29.3046 1
28.4176 26.2934 1
28.5333 24.2649 1
26.2331 18.7873 1
24.1250 18.1613 1
34.0817 26.5422 1
23.1811 29.4001 1
29.5480 19.9996 1
22.7542 31.5426 1
27.4768 29.0861 1
28.5381 25.2344 1
29.7170 27.6467 1
27.8511 23.6615 1
27.0751 27.1557 1
28.0660 19.7504 1
28.6435 24.1553 1
26.7636 25.7690 1
22.1572 30.9594 1
25.3365 23.3627 1
27.2121 20.8677 1
23.5371 32.5584 1
29.2325 27.3913 1
29.0622 24.8687 1
33.0555 21.8343 1
30.0965 26.2758 1
25.5651 23.2782 1
26.6675 28.5477 1
29.4724 24.1832 1
31.7489 28.1080 1
31.0054 30.5336 1
30.7502 24.6547 1
24.5322 19.2762 1
26.7662 30.6062 1
25.4389 20.2409 1
25.1839 30.0105 1
29.2991 17.8380 1
24.8222 31.3350 1
31.7003 26.1977 1
28.6286 29.0493 1
28.1117 28.4397 1
24.3644 20.6299 1
28.7002 20.9481 1
26.1738 18.4057 1
25.6110 29.7605 1
23.7238 27.3043 1
30.0556 26.4059 1
30.5061 26.5594 1
25.1631 20.9710 1
27.6903 32.5392 1
24.1879 23.9109 1
29.2642 24.9023 1
27.5157 27.2474 1
28.2416 21.9819 1
29.3294 22.0475 1
29.9277 22.9358 1
28.4229 22.7779 1
31.2103 27.3951 1
23.2605 29.9945 1
29.1221 20.2484 1
23.3629 20.3037 1
29.7764 27.6693 1
28.4750 20.9646 1
29.2827 26.6290 1
30.9949 26.8965 1
21.4944 19.5293 1
26.1088 28.8542 1
29.1582 24.0186 1
25.6835 21.7830 1
26.8959 26.5830 1
27.7353 29.6466 1
27.1631 30.7088 1
25.0590 33.8824 1
26.4035 19.4866 1
28.9686 23.6332 1
26.1207 21.2550 1
32.3694 24.2477 1
25.2214 18.6484 1
27.6950 30.1260 1
23.4838 19.3668 1
27.6343 19.9098 1
31.6497 27.6807 1
28.0506 19.6071 1
23.5368 23.0070 1
31.4035 25.1731 1
28.8699 28.6051 1
28.1085 30.0523 1
25.2959 17.6788 1
22.3412 31.7149 1
21.4438 21.3354 1
23.0508 19.0502 1
25.4704 18.1848 1
17.5161 35.7866 1
20.1191 37.9527 1
12.3551 39.5811 1
18.0885 32.0704 1
20.7929 35.3387 1
16.2014 30.4886 1
16.2973 34.8084 1
17.7552 34.0673 1
16.8607 35.9195 1
24.4998 30.3190 1
16.9160 32.8316 1
15.1895 40.5332 1
14.1986 33.6017 1
16.7826 33.4681 1
20.3205 28.3747 1
14.7474 34.9521 1
15.8979 39.0352 1
22.0621 36.6282 1
14.9404 33.8127 1
11.3637 38.4643 1
23.0491 30.5136 1
19.2074 28.4442 1
25.2867 34.5216 1
16.6989 36.3490 1
16.3485 35.6995 1
22.3720 29.5418 1
16.8571 32.1257 1
16.1243 35.9903 1
14.5813 32.9277 1
17.7788 35.4331 1
22.1692 32.2304 1
18.0784 36.1902 1
22.3772 29.8060 1
19.1070 33.1576 1
24.0274 35.3479 1
13.4975 38.7030 1
18.6933 33.5608 1
20.8085 27.0199 1
23.2360 28.1650 1
17.1402 32.3271 1
13.9199 37.6092 1
17.2234 34.2244 1
21.1835 32.8218 1
23.1606 33.8199 1
17.6545 30.0190 1
16.7185 35.5263 1
16.2776 40.5000 1
19.4777 31.3588 1
16.2260 27.9471 1
16.6194 38.0472 1
20.3230 32.3700 1
19.0549 32.8043 1
12.8071 36.6870 1
12.9419 36.1525 1
12.8476 34.3688 1
16.8512 38.3217 1
19.0747 32.2739 1
15.4054 36.3149 1
11.8410 37.1046 1
15.3222 36.4625 1
21.4510 35.0049 1
18.5002 30.5673 1
22.0910 29.4997 1
14.0414 37.3691 1
18.0489 35.0808 1
15.1476 36.2918 1
22.4554 30.6477 1
14.7927 37.8469 1
16.8764 31.8331 1
13.1933 33.0267 1
20.5095 32.6775 1
18.7011 32.0111 1
16.1451 39.6614 1
16.1304 33.1276 1
16.1216 41.0798 1
25.9617 31.9507 1
14.0734 36.2351 1
16.1750 38.5995 1
16.5487 32.9549 1
15.3136 40.0247 1
22.9361 32.1039 1
15.5078 32.3247 1
17.4188 32.9061 1
15.1638 33.3134 1
14.2446 37.8527 1
19.1793 32.2464 1
13.0569 37.8176 1
15.4064 37.5827 1
17.6408 33.1366 1
15.8646 35.3773 1
18.3811 29.9444 1
18.4246 36.7736 1
15.7565 35.6360 1
14.6398 35.2550 1
13.6138 34.1272 1
18.4063 32.5440 1
18.7417 31.5822 1
14.0329 39.4967 1
21.4000 28.0821 1
17.2292 30.2748 1
15.4962 36.5949 1
16.8617 35.3481 1
22.8295 31.2396 1
20.1026 32.6748 1
14.9983 37.3134 1
14.3770 36.8740 1
19.4201 32.3265 1
16.0264 34.5795 1
15.4664 32.6067 1
16.9397 33.7456 1
17.2527 34.2771 1
24.5680 28.7055 1
13.4493 40.0525 1
23.0090 31.8392 1
16.2261 32.2509 1
17.1280 34.3030 1
14.3934 37.7396 1
22.1639 30.9918 1
21.0540 31.9315 1
21.1024 31.4386 1
15.5380 35.9431 1
12.9472 37.5443 1
16.2702 40.2612 1
17.7413 32.1293 1
15.1520 34.7425 1
16.4952 33.3917 1
15.5545 38.4577 1
15.8997 32.2353 1
17.0596 31.8488 1
16.4910 35.0606 1
16.2793 36.1001 1
21.1588 31.3481 1
14.9744 37.2184 1
25.0752 31.6004 1
14.6210 30.1714 1
13.5680 36.4475 1
17.3252 32.0511 1
14.5935 36.0267 1
28.0749 28.9236 1
12.4472 35.1617 1
17.8657 29.3198 1
15.8214 33.7717 1
16.8560 26.9292 1
16.4599 30.6747 1
17.7979 35.5637 1
17.8880 34.8374 1
16.5983 28.5127 1
19.0431 39.4884 1
18.4794 34.9775 1
15.4332 40.3715 1
12.8948 36.4686 1
23.5019 32.5579 1
22.7199 29.6793 1
16.2977 38.4710 1
16.1386 30.3327 1
21.2974 29.2271 1
20.7413 33.7477 1
17.2780 29.6383 1
13.8619 36.5195 1
20.1660 29.3639 1
14.9240 35.0868 1
15.6498 38.0430 1
23.4183 31.4762 1
12.7148 36.6043 1
18.6390 31.3933 1
23.4278 31.7059 1
17.4603 30.2503 1
17.7145 32.2739 1
19.7416 31.0267 1
23.9706 33.0283 1
14.2855 34.2502 1
16.5843 37.0112 1
16.8688 41.9394 1
15.3558 29.0898 1
14.0278 39.9508 1
19.6843 33.6151 1
18.3834 35.4397 1
16.6454 33.9362 1
16.5942 31.9143 1
15.7797 31.4500 1
22.3400 29.8857 1
14.6844 37.0081 1
23.8727 32.9291 1
15.4317 38.5306 1
16.6073 31.5690 1
15.6678 41.8772 1
14.9468 38.0441 1
21.0966 30.5344 1
18.5981 30.3909 1
14.6521 33.7110 1
17.7483 36.0222 1
15.7595 34.2462 1
14.0216 38.3577 1
16.0600 36.2603 1
14.3484 37.6156 1
14.9479 35.4585 1
16.6767 34.9680 1
17.0272 32.6662 1
16.0779 36.8295 1
17.2986 31.9018 1
15.0874 40.2046 1
13.7581 34.9921 1
15.7884 40.2245 1
18.0575 34.4477 1
16.1272 37.9585 1
16.7623 38.5466 1
16.3229 37.0865 1
16.8948 34.7921 1
19.3186 30.9615 1
18.4954 29.1293 1
16.7702 43.0184 1
19.9469 32.3568 1
20.2226 32.1298 1
17.2794 35.7140 1
20.6216 33.0007 1
18.4942 32.4078 1
13.9209 36.4798 1
18.5064 34.3527 1
19.3632 33.2924 1
20.7106 31.8297 1
14.7700 34.9032 1
19.6862 33.9919 1
15.6164 39.1862 1
16.6902 36.2234 1
18.4890 29.0021 1
17.8181 33.6494 1
17.5463 29.7738 1
26.4527 31.0026 1
20.7899 33.3518 1
14.3403 33.1509 1
14.5721 36.6973 1
16.8238 35.5655 1
17.6060 37.6890 1
16.6560 37.2860 1
16.1572 34.2918 1
22.2535 30.8319 1
15.6852 37.6954 1
15.7024 31.0095 1
17.7734 32.2637 1
17.2511 32.4267 1
17.7580 34.1333 1
24.3387 30.4893 1
18.7048 33.0193 1
18.0367 34.1590 1
15.5689 38.8719 1
21.7739 31.6926 1
17.8659 31.8782 1
16.1894 31.8015 1
20.5590 30.2984 1
23.8747 28.6945 1
14.0292 37.6473 1
15.4874 34.7210 1
16.5169 36.0139 1
17.3360 30.9519 1
21.7137 31.2665 1
13.0383 38.9162 1
25.5101 30.4715 1
14.9673 36.9640 1
19.0824 32.0882 1
24.0776 30.0077 1
16.6381 40.1734 1
16.0076 36.4697 1
15.7000 36.8032 1
21.1280 31.3609 1
14.6418 38.8410 1
18.6992 31.4868 1
15.5843 35.8283 1
14.5409 34.9043 1
11.8948 39.2394 1
20.3618 33.2402 1
18.9017 34.7219 1
18.7089 35.6158 1
16.9440 33.3343 1
15.5139 33.6089 1
14.8834 37.3766 1
17.8509 28.5125 1
19.3424 28.5307 1
18.0362 34.5481 1
17.8317 38.4803 1
16.7242 31.2222 1
15.7731 37.4724 1
19.8646 34.4543 1
15.4832 39.0453 1
17.4921 33.4607 1
18.4696 33.3513 1
20.0448 32.4595 1
18.6634 31.4154 1
13.3933 39.6182 1
18.2421 30.9084 1
18.0888 34.0019 1
23.3674 30.6913 1
17.6792 37.7410 1
20.3134 30.4992 1
19.7340 33.3255 1
21.7390 31.0532 1
14.7672 36.9685 1
19.8850 34.9978 1
20.3531 31.9730 1
20.3455 31.6589 1
16.8627 36.4269 1
24.5526 30.2035 1
21.8835 31.1605 1
16.1890 34.8335 1
25.0532 31.6801 1
21.1871 33.8171 1
19.0939 33.2151 1
16.9519 31.5259 1
18.7807 33.0716 1
17.9301 34.0147 1
15.3574 37.8057 1
17.9435 33.8619 1
20.3360 32.6765 1
22.9290 30.3081 1
17.2794 32.7304 1
17.9910 38.0845 1
19.1159 30.3810 1
15.8665 35.7053 1
16.5446 29.3768 1
14.5823 36.7937 1
17.7701 36.0944 1
16.6786 37.2184 1
18.9646 31.3174 1
23.5224 31.9935 1
16.2193 34.5371 1
17.0834 37.0592 1
20.3635 30.1489 1
16.8233 32.2841 1
15.0629 41.5462 1
16.9768 33.3977 1
22.3855 33.3823 1
18.9101 30.1192 1
19.6358 31.1075 1
23.8823 26.9436 1
19.0809 32.7973 1
17.6978 41.0180 1
14.9628 34.7366 1
15.6903 36.5059 1
17.6532 32.4414 1
19.5475 32.0622 1
18.6423 32.0306 1
18.8310 31.4736 1
20.9827 30.9239 1
16.3571 37.9440 1
19.9161 33.4822 1
17.4381 32.3824 1
16.2424 34.2380 1
19.3865 33.1881 1
20.8818 30.4593 1
13.7769 36.2730 1
13.5069 40.9024 1
16.3547 35.2659 1
13.7133 34.8276 1
22.8825 32.9817 1
15.2070 38.9873 1
22.0832 32.7617 1
23.1246 32.2984 1
19.5373 32.7786 1
14.4578 36.4081 1
18.5400 34.1386 1
16.8504 40.5224 1
16.9375 32.1922 1
18.0680 31.5662 1
22.1551 28.8200 1
17.5315 30.3258 1
18.4878 31.8442 1
19.1626 32.9394 1
22.2641 29.8409 1
13.1987 39.9943 1
16.2624 39.1214 1
18.7898 33.1397 1
18.5353 32.5095 1
19.3703 34.0277 1
15.6897 39.5806 1
14.2134 33.8270 1
18.3356 34.7795 1
23.3288 31.0841 1
17.2123 33.6956 1
18.0332 34.3940 1
17.8885 37.4026 1
15.1269 31.9301 1
20.8668 28.7519 1
25.8619 33.4409 1
16.6429 37.7700 1
20.7889 32.2135 1
18.4291 34.7398 1
16.2462 34.3979 1
16.4521 38.8662 1
20.1239 32.9098 1
22.5575 27.9389 1
21.9129 30.2834 1
17.5669 38.9050 1
13.7372 36.1942 1
12.5013 40.6241 1
17.7538 38.2449 1
21.5207 32.9810 1
11.1568 34.7364 1
21.2514 30.5331 1
20.2851 30.0622 1
15.4171 35.4793 1
18.9310 31.9719 1
19.7888 32.5782 1
18.1901 30.4955 1
18.3462 31.8954 1
16.4967 38.3755 1
24.8254 31.2787 1
16.0447 36.6010 1
16.1778 35.0495 1
23.1954 30.7628 1
17.7196 33.2980 1
20.4634 31.1437 1
15.1661 31.5247 1
16.4405 30.1841 1
15.1123 39.3980 1
18.3706 37.3445 1
15.6359 40.2811 1
17.8830 32.5888 1
18.1180 33.2632 1
16.1141 34.7236 1
13.6799 40.3814 1
13.1357 35.0959 1
20.2028 30.4976 1
21.3387 33.0366 1
18.4158 33.0546 1
16.6650 33.9562 1
20.2808 29.3443 1
20.2946 34.9431 1
19.5664 34.6749 1
14.7015 37.8819 1
22.6664 30.2333 1
18.7732 32.7902 1
17.8943 39.1112 1
15.5541 31.5669 1
15.5452 37.5920 1
15.6798 35.2605 1
15.9872 33.4879 1
13.4565 35.5684 1
15.9679 33.7987 1
14.9593 39.8103 1
16.9321 39.6566 1
19.3969 32.7767 1
14.2109 31.3282 1
19.4761 31.8906 1
18.7156 32.3976 1
17.0371 34.1790 1
17.7905 38.4056 1
20.3346 34.8990 1
15.8139 31.5015 1
14.9630 37.9156 1
12.3143 37.9321 1
19.2536 32.1454 1
19.4318 31.7431 1
13.8768 38.7670 1
19.1214 28.3031 1
17.1954 31.9969 1
16.5114 35.9967 1
16.3219 29.2660 1
15.9352 35.8512 1
21.1777 34.2710 1
14.7589 37.4993 1
18.1755 39.0312 1
15.6363 35.8274 1
15.1315 37.6078 1
20.8523 31.6757 1
16.8707 34.1131 1
17.4326 38.8655 1
15.1957 34.1910 1
19.8352 29.0642 1
20.1102 33.4601 1
20.7345 29.3284 1
18.5648 29.9105 1
18.4638 34.3575 1
17.5880 29.7888 1
12.8766 36.2648 1
19.6549 31.5307 1
21.3622 34.1313 1
18.7014 32.2042 1
19.8113 30.6954 1
22.9830 32.2871 1
11.9264 36.2674 1
16.4255 34.3667 1
16.2680 30.9965 1
20.5974 34.2717 1
19.3384 34.0664 1
21.0284 29.9820 1
18.0597 32.1782 1
22.6963 36.7484 1
19.4475 32.5826 1
21.9691 32.6936 1
21.4535 32.4671 1
19.9079 29.1614 1
17.2757 33.8642 1
19.8990 29.7381 1
15.9073 38.5555 1
12.9336 39.5357 1
20.0724 28.8437 1
18.9135 31.9222 1
21.0379 30.5926 1
17.6830 33.6435 1
19.7438 29.8898 1
22.8161 31.1030 1
19.9393 16.4858 2
21.4410 17.3532 2
19.0137 17.5150 2
21.4046 16.2445 2
22.2323 13.9886 2
20.9274 17.4471 2
21.9194 13.3477 2
22.7826 18.5236 2
25.1325 22.5836 2
24.4967 24.3009 2
25.5735 16.1787 2
20.1249 19.5050 2
18.4806 21.1365 2
24.3569 15.9201 2
19.5535 20.6264 2
20.2953 19.2735 2
22.1556 17.0763 2
20.0221 20.3133 2
24.5225 16.8797 2
21.4602 20.4885 2
19.9210 21.0370 2
22.2804 19.1011 2
18.4082 14.9124 2
20.1280 13.0357 2
24.1053 22.2420 2
19.3734 21.4342 2
20.0344 23.2524 2
22.8533 18.0508 2
21.4122 22.9951 2
20.8961 15.1309 2
26.2401 12.6305 2
22.6073 25.2041 2
17.7565 20.1667 2
20.4921 23.1330 2
24.7030 16.6784 2
19.7574 19.3905 2
21.8168 14.4391 2
22.1034 25.9378 2
19.1577 20.9623 2
21.7984 22.8707 2
21.5921 24.9473 2
20.5157 24.3674 2
24.1111 22.5128 2
24.8363 13.9811 2
25.8596 26.8876 2
23.7111 15.2950 2
25.5708 12.8816 2
24.5999 26.6636 2
26.8352 14.2020 2
26.7726 14.5512 2
25.4602 19.4486 2
24.2286 25.4980 2
21.9963 14.9702 2
29.4226 14.5154 2
22.8915 24.2843 2
23.5362 15.8890 2
17.7895 23.5888 2
26.3307 16.7527 2
25.2018 16.2081 2
19.2005 15.3576 2
24.5048 27.4881 2
22.5051 21.9319 2
24.6026 23.4151 2
30.2160 25.3526 2
20.7754 23.1772 2
25.2863 28.5030 2
20.1652 15.8610 2
18.6771 21.7449 2
26.6818 24.0821 2
23.4610 15.9387 2
20.4909 18.4001 2
24.1844 17.9014 2
23.1833 28.1182 2
21.7625 16.1706 2
25.5550 10.5543 2
27.0291 24.3525 2
24.2889 23.3531 2
20.5108 20.3582 2
26.0861 23.3331 2
23.6544 29.1010 2
21.7780 17.2109 2
27.7618 14.8042 2
24.3557 26.1268 2
23.2823 25.1007 2
18.5262 19.2550 2
27.0992 15.5743 2
22.4709 13.0147 2
22.5534 23.9998 2
18.6245 18.2744 2
20.8154 23.8314 2
21.6897 25.9197 2
21.7853 13.8983 2
20.8941 16.9881 2
16.9976 19.0773 2
21.2474 22.8246 2
26.9842 13.0936 2
22.3916 13.7572 2
21.6523 19.9007 2
22.0427 17.0908 2
17.8419 15.9067 2
27.4362 22.6056 2
26.9517 24.7686 2
22.7454 23.1758 2
19.1960 19.3487 2
22.3950 25.8032 2
25.3699 18.2101 2
23.0324 20.7522 2
26.3718 22.8601 2
20.1019 18.4551 2
21.4255 24.9027 2
24.7113 12.8795 2
23.7245 17.9660 2
21.2360 24.7381 2
21.9538 15.4855 2
22.5379 14.9347 2
23.8515 14.5703 2
23.4074 14.6406 2
19.4936 20.0304 2
20.5157 14.9954 2
18.8124 23.2422 2
20.3095 15.5038 2
22.7135 22.8545 2
19.7392 18.1919 2
22.5054 15.5030 2
20.2430 21.5545 2
19.7510 17.9670 2
19.9092 19.4110 2
24.2284 16.6144 2
28.0959 14.6339 2
22.8194 17.4626 2
23.6726 26.6090 2
20.6377 14.5738 2
20.4063 16.1497 2
29.1321 16.5277 2
17.3449 19.8862 2
24.8536 16.1130 2
19.9323 18.5107 2
20.6697 13.6775 2
25.3234 27.9161 2
20.9483 22.4663 2
23.5300 16.3828 2
24.8020 12.4028 2
23.8064 14.7028 2
23.5082 24.6916 2
21.8633 16.6768 2
19.7650 18.2418 2
25.4791 23.7225 2
22.8845 21.1423 2
26.6453 24.9545 2
22.6588 18.7373 2
25.9204 13.2566 2
20.7315 15.4907 2
26.2524 15.4637 2
18.3806 20.5140 2
22.2893 22.6981 2
28.3866 28.0487 2
23.5296 24.7074 2
23.2605 16.4540 2
20.9195 15.6404 2
20.3099 18.4768 2
21.3916 19.9665 2
24.8421 15.8229 2
30.2590 16.7366 2
26.6476 16.7679 2
22.9482 28.5329 2
25.5231 13.8385 2
